ra,dec,u,g,r,i,z,class,redshift,plate,mjd,fiberid
245.974739734956,40.6728568225313,17.85057,16.33802,15.58945,15.19555,14.84708,GALAXY,0.03018047,1171,52753,18
159.174525711413,35.8818457373179,18.89945,17.68422,17.02925,16.6,16.36798,GALAXY,0.08380446,2096,53446,495
39.2298472449837,28.7537912163446,16.67139,15.28907,15.26243,15.30161,15.35481,STAR,-9.367238e-05,2442,54065,429
136.947424202096,17.1821994534304,18.24328,17.26268,16.81487,16.55258,16.39355,GALAXY,0.05646687,2435,53828,597
173.934101344861,12.830345957395,19.13009,17.68605,17.06733,16.81174,16.68419,STAR,-6.85508e-05,3244,54892,190
210.34277526545,13.6682027946117,19.47611,18.01944,17.28915,16.88737,16.62077,GALAXY,0.1045392,1704,53178,358
134.834597268076,33.1271277208404,18.6304,16.80056,15.97874,15.57019,15.27817,GALAXY,0.0860458,1271,52974,534
131.559859623545,31.2298107000111,19.01596,17.83596,17.24953,16.97961,16.9498,GALAXY,0.04689191,1269,52937,562
22.1390495986488,-1.07508608957197,19.14078,17.41033,16.37413,15.88821,15.52235,GALAXY,0.159977,399,51817,43
213.509851615078,39.3446445447399,18.19852,17.08521,16.61137,16.28225,16.11779,GALAXY,0.06434648,1380,53084,374
276.178208422565,64.2293115497986,19.18991,17.32803,16.51876,16.17687,16.01745,STAR,-4.347584e-05,2552,54632,400
338.568629877738,0.0926178884415824,18.15018,17.08959,16.66657,16.38578,16.19134,GALAXY,0.03827372,377,52145,434
354.994631558337,4.68544976583596,18.05436,17.08198,16.65771,16.49519,16.41419,STAR,-5.170419e-05,11284,58420,264
175.212930315589,54.0749484688813,19.48162,17.69315,16.81797,16.41099,16.10386,GALAXY,0.0810959,1016,52759,291
184.077316365094,-1.06923175763648,18.79201,17.71587,17.31064,17.09239,16.98464,GALAXY,0.03146952,287,52023,50
357.543012361064,15.9813817759324,18.77948,17.26247,16.66386,16.41418,16.29078,STAR,7.985258e-05,3131,54731,395
313.262750076955,-0.603539521232338,18.44084,18.24651,17.9115,17.75054,17.62782,QSO,1.260071,983,52443,192
118.215400887059,21.508335733156,17.79115,16.53298,16.43683,16.45533,16.49978,STAR,-5.122701e-05,1264,52707,305
239.381192936834,32.4884285627644,18.7055,16.91345,16.03453,15.59228,15.2684,GALAXY,0.07438225,1404,52825,154
145.536959543916,52.1006398074726,16.82189,15.74312,15.51201,15.44721,15.46865,STAR,-0.0001220243,2384,53763,51
0.622729437150213,-4.52443792156933,18.94123,17.87309,17.82876,17.85077,17.88336,STAR,-0.0009159714,2624,54380,431
188.065026307922,37.5282585805353,17.26777,16.04619,15.38207,15.05896,14.7463,GALAXY,0.02101149,2010,53495,431
217.324169840144,2.80981779477614,19.50262,17.48498,16.37437,15.90908,15.53278,GALAXY,0.1372278,535,51999,417
303.99359228062,-11.4582881481438,17.44258,16.08644,16.044,16.08746,16.13447,STAR,-0.0004343693,3138,54740,579
224.502896902556,0.497600707306475,18.55733,17.24357,16.62276,16.34301,16.20834,STAR,-2.152803e-05,3314,54970,468
226.985303025883,35.1432519728208,18.81954,17.81194,17.43707,17.12414,17.08395,GALAXY,0.08927785,1385,53108,402
184.922075300168,28.8255052384247,16.79034,14.96549,14.16177,13.77506,13.51949,GALAXY,0.02499928,2232,53827,248
138.860884889558,20.4615029698477,19.32787,18.24412,17.75662,17.41555,17.25503,GALAXY,0.06827733,2286,53700,622
131.507453755184,30.6033779129944,19.01138,17.60927,16.90594,16.46887,16.21991,GALAXY,0.07731552,1269,52937,587
354.601396163561,2.77554093475133,18.62401,17.66441,17.30346,17.153,17.08157,STAR,-0.0005406828,4282,55507,882
239.32829904527,6.19538943211586,19.23117,18.24207,17.92879,17.79585,17.74969,STAR,-0.000259731,1822,53172,481
165.782902914569,3.39802541827094,19.23184,18.2799,17.9475,17.8168,17.79949,STAR,-0.0002695974,4771,55925,172
328.827788304303,45.5291317168697,19.17747,17.76661,17.16314,16.88626,16.71721,STAR,-0.0001858859,2556,54000,394
8.70373795123282,7.26386246115732,18.964,17.75444,17.23378,17.02387,16.93295,STAR,-0.0005849886,2312,53709,199
150.549886272766,50.8889972483504,19.35184,17.65834,16.9144,16.54765,16.27221,GALAXY,0.04789262,1006,52708,527
200.894699811257,-0.131049605184126,17.65558,16.32215,15.72061,15.36696,15.08781,GALAXY,0.05150639,296,51984,596
249.875499871315,36.8195575752167,18.92417,17.38327,16.79194,16.57875,16.49566,STAR,-0.0002213913,2255,53565,403
5.98477294840674,-6.27318665201106,19.07774,18.18408,17.88806,17.79018,17.76752,STAR,0.0005132333,7151,56598,670
55.3048876509741,0.810361545525497,16.78477,15.5428,15.5807,15.66045,15.75141,STAR,8.701812e-05,714,52201,460
55.8859569607594,0.746458872121554,18.3397,17.17996,16.76067,16.59398,16.52087,STAR,-0.0001587263,7331,56658,913
128.985667427764,54.5283889034119,19.01395,17.78687,17.19749,16.87118,16.64067,GALAXY,0.03238864,446,51899,390
326.133971722233,5.19147035819525,18.99061,18.00183,17.70126,17.5796,17.54871,STAR,-0.0003638307,4091,55498,580
330.529799488139,2.81068737197968,17.78693,17.85929,17.44401,17.40454,17.39049,QSO,1.377523,11336,58429,342
44.810942482873,4.95831989567795,18.71379,17.42196,16.91794,16.71807,16.66062,STAR,-0.0001503953,2322,53727,263
247.02466001291,63.0180257191597,18.01492,16.45372,15.91077,15.73157,15.66373,STAR,-0.0001004969,2550,54206,494
244.021182081283,24.5054494178366,18.08319,16.21143,15.30115,14.86444,14.54811,GALAXY,0.08398707,1575,53493,292
359.610404569235,-8.78134245576122,17.92356,16.96191,16.64694,16.51048,16.45404,STAR,-0.0009657005,650,52143,367
157.833794040985,58.3141906627316,19.44595,19.15219,19.13671,18.80129,18.61283,QSO,0.4940059,947,52411,537
111.607670453248,44.4227912382599,18.30299,17.07129,16.63129,16.4783,16.34241,STAR,3.78427e-05,1865,53312,389
229.159793047904,12.2071878909861,19.32146,17.53726,16.65861,16.24844,15.91794,GALAXY,0.06420659,2753,54234,317
241.695030462432,53.3705678535659,18.78875,17.85943,17.52236,17.25329,17.18293,GALAXY,0.1081669,621,52055,473
241.466912333354,53.7037618125929,18.63958,17.21578,16.51447,16.12999,15.86887,GALAXY,0.06579498,621,52055,474
173.185986839494,4.13626400471588,17.707,15.95564,15.12572,14.67627,14.29443,GALAXY,0.06206226,4768,55944,152
197.502498877783,4.10207413061141,19.35182,17.62764,16.73704,16.32938,16.02072,GALAXY,0.09871618,850,52338,212
177.181455744651,22.1191158152544,19.05552,18.96738,18.93035,18.73667,18.58004,QSO,1.966434,2513,54141,315
125.483467304053,39.1923520617418,17.99063,16.32145,15.64764,15.38861,15.2623,STAR,-8.853652e-05,2670,54115,570
245.037058513512,17.1743700934503,15.95849,14.67822,14.8565,14.98732,15.06846,STAR,-0.0005806929,2177,54557,634
205.352592678804,14.2283770088492,18.47153,16.72873,15.91516,15.52612,15.21236,GALAXY,0.04206341,1776,53858,485
141.856668608321,36.4214054987767,19.53902,17.8369,17.03316,16.66288,16.39928,GALAXY,0.06971085,1274,52995,548
129.247308567665,29.7563975070342,18.44658,16.60011,15.74893,15.32552,15.0664,GALAXY,0.05068766,1269,52937,307
129.342373247257,29.8021066171106,19.323,18.0209,17.43062,17.0859,16.85548,GALAXY,0.05058324,1268,52933,537
131.692959913928,31.3429869949786,18.64843,16.70567,15.77928,15.31165,14.9618,GALAXY,0.06582619,1270,52991,437
128.456665350523,29.3745648365427,18.47369,16.66508,15.81688,15.37978,15.05885,GALAXY,0.07749173,1268,52933,474
129.947317327654,30.0850537299692,19.35352,17.69352,16.83286,16.44143,16.10356,GALAXY,0.05146108,1269,52937,235
255.826236396452,31.4871777010405,18.49646,17.57793,17.25351,17.09313,16.94334,GALAXY,0.03347815,975,52411,358
248.779579457276,39.8253837712175,17.47947,16.04764,15.49314,15.20667,14.93762,GALAXY,0.02963576,817,52381,219
119.847706797667,9.22534225880848,18.09875,16.79366,16.12665,15.71098,15.40611,GALAXY,0.05522643,2419,54139,308
201.708171695564,42.3043742072072,19.03922,18.06044,17.73374,17.61327,17.61123,STAR,-0.0003488539,8389,57488,806
358.265505354546,3.18001906413215,18.06323,17.07196,16.72909,16.60082,16.55043,STAR,-0.00038382,8741,57390,368
219.265252001488,25.1193465674872,18.82174,17.14723,16.17974,15.708,15.36259,GALAXY,0.1324888,2135,53827,72
225.787740522908,-0.978769487146356,17.78789,16.65223,16.85497,17.02479,17.08902,STAR,-0.0004454807,310,51990,216
22.8561859448567,18.6295861369957,19.05795,17.89137,17.58069,17.43448,17.3719,STAR,-0.0006085015,7628,56978,408
135.533076505765,3.8311723638443,17.73222,16.82165,16.59566,16.47329,16.35804,GALAXY,0.02814782,566,52238,338
142.528581372459,15.463202787337,17.86261,16.65849,16.09729,15.71999,15.56955,GALAXY,0.0778482,2579,54068,466
150.27913023465,36.9226956824325,17.22187,16.44784,16.25828,16.2082,16.13313,GALAXY,0.004862479,1596,52998,554
173.939455050743,33.771606977973,18.27865,16.70721,15.98989,15.58548,15.31757,GALAXY,0.0601463,2098,53460,498
254.32084963251,31.9102905007199,18.7516,18.58974,18.35753,18.32607,18.28961,QSO,1.347176,1176,52791,143
146.873024021688,52.7210131089424,18.69991,17.79325,17.50803,17.41807,17.413,STAR,-0.0004819054,3320,54912,334
178.51621345167,46.1756007573629,19.22373,18.00586,17.14741,16.69943,16.37068,GALAXY,0.1663801,1446,53080,121
110.147729112581,-0.362784205748206,19.29833,17.83553,17.2601,17.05558,16.9478,STAR,0.0001723312,7450,56722,266
111.354014956197,-0.262988011180174,19.39832,17.80109,17.16189,16.92198,16.80071,STAR,0.0002530708,7450,56722,64
40.0891507109197,27.3433919119944,19.05139,17.94277,17.59891,17.44681,17.40091,STAR,-0.0005493834,2442,54065,98
180.556393177262,43.4626905410816,18.76846,18.80189,18.82196,18.59465,18.59036,QSO,1.772548,1369,53089,198
54.9881634174786,0.747680397872653,19.52956,17.68881,16.87956,16.56372,16.37642,STAR,0.0003998051,7331,56658,750
321.776433369235,11.8206184328774,17.94436,17.01731,16.69954,16.59265,16.55961,STAR,-0.0004818472,1960,53289,399
242.987457120347,14.4672553099729,19.31475,17.89226,17.19918,16.82181,16.56846,GALAXY,0.07287434,2527,54569,459
158.871699524392,18.2575389278281,18.88294,16.88005,15.8938,15.46405,15.1085,GALAXY,0.1021373,2593,54175,190
190.380158747743,13.6543215074218,19.34725,19.02979,19.12008,18.9644,18.92892,QSO,0.5094734,1769,53502,87
214.931178014395,14.652997748787,19.17744,18.09815,17.70024,17.41524,17.30591,GALAXY,0.07632621,2746,54232,185
259.883039672245,30.0026864619266,19.27459,19.15619,18.69123,18.50096,18.60761,QSO,1.447791,978,52441,80
256.763245427425,22.0590226593135,17.06634,15.93008,15.70957,15.65066,15.68404,STAR,7.457749e-05,1688,53462,86
174.419406770005,61.6040882744423,18.65647,17.71348,17.29275,17.1027,16.93822,GALAXY,0.01143036,776,52319,150
225.315601678302,-0.94567282462557,18.80899,17.36701,16.73083,16.45737,16.31378,STAR,-0.000376299,3314,54970,29
197.106199459361,47.5385974533626,18.65721,17.4115,16.96343,16.64636,16.48072,GALAXY,0.09732842,1459,53117,600
323.195096014095,0.960316967721926,18.58537,17.23469,16.57324,16.18271,15.98386,GALAXY,0.1155492,989,52468,338
173.825149482366,57.8724216473607,19.58555,19.36084,19.2731,19.3588,19.22491,QSO,0.9036869,7092,56683,695
217.437614529489,42.68192646138,17.90187,17.14422,16.45493,16.05408,15.83081,QSO,0.1408577,1395,52825,110
220.918800006833,41.6653732848807,17.47916,16.1014,15.38558,15.06035,14.79461,GALAXY,0.02633826,1397,53119,339
178.992465590705,57.8427444979429,18.12821,18.09136,17.81938,17.69071,17.66212,QSO,1.191408,7091,56658,832
119.564323782598,-0.312709992204892,17.46082,16.22732,15.76486,15.59897,15.52217,STAR,0.0002119629,7451,56739,349
239.089144818495,19.9391723299603,19.09313,17.87551,17.46986,17.16861,17.00192,GALAXY,0.06958372,2172,54230,572
202.374395060164,3.12829829680435,19.06388,17.05416,15.98841,15.52476,15.17196,GALAXY,0.1140768,527,52342,572
110.556106677379,42.1836322219378,18.06315,16.95913,16.5308,16.22726,16.06137,GALAXY,0.0443854,1864,53313,359
124.135983252572,58.2748650729424,18.2578,16.3184,15.41086,14.96964,14.62084,GALAXY,0.02739838,1873,54437,383
35.9933754140149,0.913822416926517,19.36725,18.39103,18.12103,17.99479,17.97431,STAR,0.0001190934,7333,56686,790
134.817313432458,56.423181862456,19.34106,17.48158,16.526,16.08392,15.75508,GALAXY,0.09031341,483,51924,142
135.690953740435,56.8792261015243,18.86553,17.73299,17.22091,16.84185,16.66772,GALAXY,0.09845553,483,51924,121
19.2183543295538,4.44368608270005,18.1406,18.02585,17.8477,17.96619,18.06707,QSO,1.067015,8760,57672,762
250.641545440053,39.9814494079317,19.46412,19.19514,19.19166,18.94921,19.0505,QSO,1.597349,630,52050,311
8.7734064511253,-10.5934341254412,19.29486,18.50229,18.54668,18.39184,18.10749,QSO,2.254899,654,52146,107
173.06470542517,-8.38638939688203,16.44838,14.91677,14.40819,14.25876,14.22294,STAR,0.0001737585,2861,54583,5
136.400533699311,58.510474030565,18.0901,16.12377,15.23332,14.80099,14.4769,GALAXY,0.04521846,484,51907,391
148.428863736398,-0.863283429925534,18.93689,19.07687,18.73114,18.69877,18.70723,QSO,1.301314,267,51608,51
150.484082051644,17.3202459468973,18.17123,18.07298,18.49397,18.72384,18.9914,STAR,8.788834e-05,5326,56002,892
26.2083675025097,11.6710693629082,18.91658,17.98126,17.72125,17.61974,17.57534,STAR,-0.0007664774,11053,58437,475
191.977230704859,29.1496160496484,17.4982,16.27829,15.77217,15.56491,15.48033,STAR,0.0001926881,2457,54180,51
5.40220711474022,-9.69559150014063,19.50918,19.43721,19.27342,19.14804,18.86273,QSO,2.085091,653,52145,435
184.240424315548,19.2050048078315,19.56091,18.05673,17.43192,17.04812,16.6697,GALAXY,0.04641458,2610,54476,161
136.902510132364,56.9201825548457,18.87538,16.71796,15.70362,15.28958,14.96676,GALAXY,0.1008622,483,51924,19
11.5240035452628,-1.16217262185173,19.13953,17.62678,16.80302,16.41621,16.1064,GALAXY,0.1304318,691,52199,128
254.95543940638,24.0437731977912,17.68111,16.37471,16.20546,16.16093,16.15741,STAR,-0.000592444,1693,53446,130
216.810736367702,57.1015753180222,17.42057,16.29456,15.97577,15.83802,15.78889,STAR,-5.525665e-05,2462,54561,611
115.366263731646,22.7190854428438,19.13581,17.1664,16.30185,15.84576,15.54092,GALAXY,0.07773146,4480,55591,876
184.825229671212,51.3233012399776,19.25199,17.58591,16.81833,16.43281,16.17462,GALAXY,0.04830156,883,52430,6
55.8294315834408,9.7643965801396,17.79224,16.47265,15.8497,15.59104,15.46414,GALAXY,0.0,2679,54368,287
232.625021020542,49.945944672949,17.86613,16.934,16.67611,16.59554,16.53613,STAR,-0.001670896,2449,54271,543
250.978098413981,35.7371755268612,19.32271,18.64439,18.70932,18.61347,18.42607,QSO,2.321708,5197,55828,230
239.248215796108,44.543427855771,19.57758,18.02749,17.15129,16.73174,16.39415,GALAXY,0.1329725,1169,52753,252
105.753354644606,39.9024915894198,18.93941,17.83604,17.47974,17.31855,17.28088,STAR,9.140485e-06,2938,54526,386
225.511020713443,23.4218920546502,18.54131,17.59186,17.13318,16.75111,16.64507,GALAXY,0.1060855,2152,53874,298
127.464542563457,60.0005202008423,18.66725,18.31861,18.09552,18.12488,17.95727,QSO,0.9008714,1874,54452,185
258.182478618093,40.6826969127458,18.95043,17.99775,17.76635,17.70034,17.67369,STAR,-0.000752122,4984,55827,786
202.843318732226,-0.175299215431905,18.38273,16.55381,15.68465,15.28604,14.96111,GALAXY,0.05615278,297,51959,36
183.475099527499,-2.18939121849438,18.8283,17.64487,17.16545,16.97719,16.93707,STAR,0.0006643478,333,52313,354
158.69822012731,39.0173088858429,18.63061,17.77154,17.52203,17.43738,17.43059,STAR,-0.0008187342,8824,58162,10
239.173208238702,54.6166243920721,19.29401,18.39978,18.09951,17.99964,18.0076,STAR,-0.001157637,6709,56429,786
149.065018480692,16.5519714948661,18.87258,17.79118,17.43896,17.21993,17.05145,GALAXY,0.03949038,2583,54095,581
158.005106332676,18.1605096997622,17.85528,16.41281,15.68272,15.28024,15.00111,GALAXY,0.05452646,2591,54140,584
251.698554596059,40.8546010664384,17.86076,16.65158,16.66246,16.69478,16.69027,STAR,-0.0002887052,3427,54979,446
245.670640571583,-0.0235160221722781,18.03349,16.99499,16.80437,16.74506,16.71893,STAR,-0.0003348804,346,51693,33
239.906465111577,31.3143282751954,18.91533,17.8506,17.45558,17.17871,17.05315,GALAXY,0.07255853,1405,52826,356
62.5878799624532,15.7707983756254,19.42273,17.26375,16.23335,15.78597,15.51136,STAR,-0.0002246024,2680,54141,378
217.37380300782,51.7417909289121,18.62951,17.58995,17.10212,16.70516,16.55542,GALAXY,0.1156017,1327,52781,309
160.338736655779,20.4849498737436,18.95621,17.83909,17.47955,17.3169,17.18073,GALAXY,0.0326231,2478,54097,271
205.565266777905,21.0297516937845,17.3266,15.80513,15.11384,14.75176,14.44784,GALAXY,0.03328349,2654,54231,111
320.775555832586,7.53042068447589,19.43116,17.25263,16.24252,15.80703,15.44174,GALAXY,0.09236394,4085,55452,472
324.2591457266,2.627141472718,18.73691,17.71581,17.35007,17.1951,17.12573,STAR,4.128857e-05,9163,58043,748
228.321014357531,10.3571043274803,19.04752,18.1619,17.86432,17.75147,17.722,STAR,0.0003146183,5489,55990,462
134.058416839322,13.0679641746197,19.31479,17.95396,17.34859,17.01508,16.85576,GALAXY,0.1069631,2430,53815,15
124.138717671982,10.2554318027919,19.36267,18.07955,17.47665,17.10297,16.87818,GALAXY,0.09944448,2421,54153,588
136.314609380736,13.5353032646328,19.48099,18.34067,17.76213,17.40228,17.19908,GALAXY,0.09442519,2434,53826,147
225.947083751735,61.9798218853994,19.5896,19.64031,19.98403,20.15107,20.37547,STAR,-0.0001028745,611,52055,459
121.401747119367,-0.359524709633152,19.30862,18.02405,17.57276,17.41967,17.37827,STAR,9.914036e-05,7451,56739,25
257.672318817186,31.2794430883187,18.27826,17.10973,16.53987,16.10833,15.87617,GALAXY,0.06729464,978,52441,323
239.814121214639,8.41155995368291,19.35394,18.34578,18.05652,17.91418,17.8779,STAR,-0.0004001766,4879,55706,202
221.746478153688,41.3717173642506,18.51067,16.66901,15.77348,15.34293,15.03243,GALAXY,0.0794745,1397,53119,390
338.69778087238,10.6516375100481,19.54649,17.47959,16.43942,15.97851,15.60317,GALAXY,0.08131608,5049,56103,374
241.271451928519,45.4429910567286,17.03163,15.19285,14.39746,14.00671,13.70181,GALAXY,0.04334218,1169,52753,629
28.970614371043,4.29263440923614,19.50917,19.52843,19.40732,19.01052,18.8398,QSO,1.97974,8738,57402,814
144.129153960648,27.2077061618688,17.29376,15.68727,14.91243,14.50606,14.15402,GALAXY,0.03091328,1944,53385,260
252.98368211299,33.5836872145555,19.13644,17.85645,17.34897,17.13426,17.02637,STAR,-0.0001876393,3457,54984,153
119.085750308123,-0.250419049994555,19.21783,17.86806,17.39598,17.26973,17.20551,STAR,1.334578e-05,7451,56739,439
212.611135383639,39.570961477296,18.76733,17.73103,17.43557,17.2261,17.22081,GALAXY,0.06679103,1379,53084,549
330.506781141807,0.129817093840552,18.02023,16.00208,15.01482,14.52869,14.1651,GALAXY,0.06312586,372,52173,549
330.976643005078,0.160240487839761,19.24361,17.54695,16.65556,16.20723,15.84945,GALAXY,0.1063989,372,52173,637
247.387668998092,35.1663615019039,19.09093,17.45058,16.82586,16.50043,16.35596,GALAXY,0.07532024,1338,52765,129
323.16991009108,10.1584545741937,19.21222,17.86094,17.30574,17.08466,16.99803,STAR,-0.0005835374,1960,53289,42
226.405999310946,30.7683023191688,19.22762,17.05132,16.2325,15.75535,15.42307,GALAXY,0.05635574,1844,54138,572
47.7874834876529,0.235200474098824,16.80036,15.61567,15.08095,14.76969,14.53805,GALAXY,0.026421,412,52258,490
227.050602411079,20.1818453200402,18.66193,17.00344,16.16822,15.74823,15.39838,GALAXY,0.03979486,2153,54212,87
239.994410396796,15.5913699676069,16.77123,15.06422,14.16521,13.64839,13.21886,GALAXY,0.03360768,2521,54538,509
150.818142860339,51.0507305296551,18.31347,17.16828,16.7522,16.47723,16.32999,GALAXY,0.05027864,1007,52706,332
314.222120365709,0.179156391629193,18.6837,16.81809,15.93147,15.47493,15.18011,GALAXY,0.04755073,984,52442,435
144.562081350697,4.15262921692651,18.00574,16.96853,16.58158,16.34917,16.22451,GALAXY,0.02343239,569,52264,590
221.075898275937,0.854017854614218,18.71229,17.51341,17.11877,16.88092,16.82567,GALAXY,0.0261647,308,51662,372
115.35864831669,42.2585414112808,17.70286,17.53792,17.41721,17.14837,17.05663,QSO,1.850396,3669,55481,328
180.735263924827,54.4602984870829,18.13403,16.23729,15.26789,14.81746,14.47711,GALAXY,0.06521074,1018,52672,188
319.371882371077,7.16664090685153,19.1695,17.48379,16.49055,16.0126,15.60839,GALAXY,0.1330059,4082,55367,304
179.751887332374,40.5418345405378,19.33359,18.24233,17.71234,17.4025,17.22685,GALAXY,0.06376749,1976,53401,424
140.142202305901,56.1838475684159,18.86086,18.689,18.4789,18.53473,18.50507,QSO,1.02563,451,51908,186
176.298684667511,65.0856346711538,19.42574,18.30037,17.54904,17.09603,16.81979,GALAXY,0.1563295,597,52059,614
47.3281576953709,4.74632863287447,19.16514,17.64168,17.02423,16.7574,16.64714,STAR,0.0002511797,2335,53730,297
167.981771143517,39.8033005712628,19.08437,17.05434,16.08465,15.63078,15.29794,GALAXY,0.07620567,1980,53433,406
186.510582193045,40.8993949489309,19.17223,17.16897,16.18737,15.7485,15.3965,GALAXY,0.09680846,1986,53475,534
258.904603688726,34.5682321854632,18.67323,17.41717,16.94225,16.62932,16.48301,GALAXY,0.1146009,2973,54591,405
305.948797085429,77.6282117491216,19.29196,17.54326,16.79005,16.47833,16.34228,STAR,-0.0001621072,1660,53230,510
126.511191070256,27.4684668366302,18.98921,17.29697,16.46503,16.0727,15.76816,GALAXY,0.06748872,1267,52932,164
140.120967167375,35.1899841310035,18.36075,17.49987,17.31266,17.22591,16.96121,GALAXY,0.02504415,1274,52995,257
354.697635474666,7.5145002207738,19.48431,18.1002,17.35716,17.23169,17.07611,STAR,-0.0003933585,2622,54095,137
201.245853039493,65.0988797465225,17.80488,16.82154,16.51234,16.39189,16.36835,STAR,-0.0006656029,603,52056,416
135.165088539824,16.0253590918559,17.77276,18.13561,18.48707,18.41627,18.12566,STAR,4.70884e-05,5295,55978,830
121.64360224917,-7.52513575944523,18.33377,15.97713,14.9156,14.52762,14.28635,STAR,2.29488e-05,2806,54425,351
120.698943260262,23.8804081124787,18.57631,17.43033,17.00811,16.75859,16.58346,GALAXY,0.04710031,1265,52705,245
233.704268005024,31.7865399652654,19.42112,17.7951,16.93176,16.4222,16.05842,GALAXY,0.1068505,1388,53119,550
30.7523019487651,1.02561514232782,18.28717,17.14012,16.73511,16.59625,16.55691,STAR,0.0002044379,7332,56683,919
227.570639421897,57.6021718926257,19.5964,19.60486,19.62648,19.39641,19.23944,QSO,1.953817,6795,56425,786
218.290018994905,0.205395957221357,19.50203,18.60735,18.36958,18.31077,18.25983,STAR,-0.0002278437,307,51663,351
332.95134374714,0.0800263876453752,18.61065,17.39748,16.81799,16.4983,16.31814,GALAXY,0.03347958,374,51791,393
5.82102739337256,4.74061382435222,19.31581,19.363,19.30758,19.13314,19.0419,QSO,1.977542,8746,58396,208
28.5563188127497,4.34974121813831,19.02971,18.78428,18.54803,18.65514,18.51262,QSO,0.9239185,8738,57402,732
169.959039896741,4.79564324399833,19.02453,17.57083,16.88021,16.49425,16.2391,GALAXY,0.09845353,836,52376,394
130.845256458099,3.85646616598092,17.82401,16.65725,16.31593,16.14768,16.05794,GALAXY,0.02781629,1188,52650,137
213.163547130191,57.1287940111421,19.51442,19.65477,19.52003,19.38459,19.38385,QSO,1.387801,6803,56402,558
233.634865853264,37.0482788624027,19.28481,18.67905,17.98309,17.57083,17.34114,QSO,0.15806,1294,52753,289
221.09401226038,-2.43575305525562,18.7779,17.71017,17.23693,17.03404,16.95549,STAR,-0.0004329015,920,52411,199
174.991608810839,23.8040056391799,18.84672,17.82846,17.42962,17.19115,17.007,GALAXY,0.03420312,2505,53856,106
342.697634059895,11.1076149435904,19.55744,17.46571,16.44621,15.97754,15.57301,GALAXY,0.0820672,5050,56215,66
7.27335918300446,12.0079429289851,19.51252,17.58586,16.59778,16.18047,15.75792,GALAXY,0.09274676,6190,56210,100
327.676605236769,9.45421817559782,18.80359,16.9113,16.02542,15.61801,15.29591,GALAXY,0.0717263,4095,55497,492
183.158754177097,59.2123872911157,18.26204,17.3977,17.05651,16.89809,16.89068,STAR,-0.001197995,8237,58162,18
27.0428824475189,4.27545219219603,17.92037,17.03605,16.74838,16.66344,16.63228,STAR,-0.0003133799,9429,58132,896
117.149198864611,28.0045603839859,18.3642,16.94319,16.4234,16.24592,16.16556,STAR,8.623392e-05,2055,53729,158
253.967865171216,32.276938841362,19.51757,19.37805,19.2235,19.08807,19.15755,QSO,1.489292,1176,52791,520
34.6100403461321,-0.552105831408218,19.40052,18.10379,17.41432,17.04905,16.78691,GALAXY,0.1012174,406,51876,301
245.418135778497,24.6588695743175,19.20109,17.34717,16.37304,15.85571,15.50103,GALAXY,0.09358274,1573,53226,347
181.335421501507,54.5222151937868,18.76588,16.76009,15.7904,15.36123,14.99914,GALAXY,0.1051616,1017,52706,30
171.452515729001,53.7421276778199,18.86527,17.3416,16.52945,16.12555,15.79641,GALAXY,0.08573919,1013,52707,101
134.163015199842,11.7250283853015,18.13272,16.96334,16.46545,16.13076,15.97926,GALAXY,0.05974402,2575,54085,440
248.686873045397,37.8858207897399,18.08192,18.00508,17.94234,17.68982,17.58594,QSO,1.687972,5195,56048,830
246.73875366433,12.6172063536882,19.25531,17.74113,17.36661,17.09105,16.97423,GALAXY,0.05178985,2530,53881,599
244.539936636759,13.4325839833685,18.19418,17.43052,17.23244,17.06338,16.94289,GALAXY,0.03419787,2530,53881,323
229.582901566968,12.7892571870337,19.59216,18.13156,17.24223,16.80327,16.49559,GALAXY,0.1314375,2753,54234,423
46.8761004536909,0.763468230798133,17.83793,16.6201,16.17058,15.97382,15.9082,STAR,0.0001894633,808,52556,607
182.94839321045,7.45406725082767,19.24729,17.61446,16.62943,16.16886,15.83871,GALAXY,0.1407316,1624,53386,398
152.64349001012,36.0102506275517,17.1439,16.09385,15.66718,15.31633,15.1517,GALAXY,0.07724,1954,53357,336
142.61957830012,37.1075362762001,17.81949,16.72881,16.57971,16.54235,16.55298,STAR,0.0003107528,1275,52996,438
327.481992690933,-8.74985960710632,19.46385,18.08672,17.60875,17.31882,17.14569,GALAXY,0.05988393,644,52173,215
152.146147037559,20.0358285872895,19.38582,18.26795,17.92829,17.87398,17.81201,STAR,1.580459e-05,3179,54830,208
237.832702541766,32.4620166636329,17.38938,16.32273,16.03909,15.72988,15.5676,GALAXY,0.05533288,1404,52825,315
126.081449468488,28.0214787890528,17.58253,16.67007,16.32687,15.9877,15.86355,GALAXY,0.07662526,1267,52932,430
119.99211032828,40.4058141928333,19.28543,17.42471,16.54017,16.12691,15.81019,GALAXY,0.07382974,545,52202,347
223.458505812178,9.02631115853633,19.04885,18.12384,17.91224,17.81302,17.80707,STAR,0.0003709843,3388,54947,84
133.459316920115,57.8994870555875,16.46143,15.31464,14.98146,14.87717,14.87947,STAR,-0.0001275782,483,51924,354
16.7007101099205,-10.313297133379,19.22428,17.61857,16.94491,16.67075,16.5162,STAR,-0.0004564855,3109,54833,155
