ra,dec,u,g,r,i,z,class,redshift,plate,mjd,fiberid
174.06506326701,-1.46190056771655,17.66965,17.51254,17.32617,17.35011,17.36935,QSO,1.063375,327,52294,539
179.752395549931,-1.54758943848652,16.62624,15.59729,15.26986,15.15325,15.10576,STAR,0.0004915025,331,52368,375
174.044680758111,-1.41756216332153,18.32671,16.16752,15.23627,14.75338,14.36474,GALAXY,0.06060966,327,52294,528
194.840914798129,-2.0127641899012,18.18804,16.26034,15.3197,14.88899,14.53985,GALAXY,0.08413382,338,51694,510
179.92069750765,-1.45233806233537,19.12996,19.07116,18.6831,18.76884,18.86719,QSO,1.211385,331,52368,416
194.968743651013,-1.95200426399132,18.07619,17.89686,18.11298,17.99641,17.8648,QSO,0.4467632,338,51694,547
197.063394025566,-1.98455423472704,16.38409,16.8221,17.31335,17.6899,18.02269,STAR,2.154796e-05,4053,55591,524
197.080482645516,-2.01292671146053,18.5483,17.6263,17.31644,17.22146,17.2019,STAR,0.0002162263,4053,55591,532
180.418461348417,-1.53805902125613,19.4718,18.1914,17.71276,17.4262,17.24506,GALAXY,0.07133968,331,52368,458
197.405596474236,-1.83068793568331,18.59785,18.38109,18.38236,18.38506,18.3451,QSO,0.7028367,339,51692,602
197.532818148551,-1.99884977125075,18.13906,17.67711,17.78066,17.92566,18.17996,STAR,-7.066326e-05,339,51692,629
180.709297341664,-1.56792880982145,19.4815,18.01906,17.21515,16.79462,16.45696,GALAXY,0.09941253,331,52368,538
197.735796683138,-1.94855544361944,19.05181,17.92665,17.21166,16.81731,16.53323,GALAXY,0.08124017,340,51990,439
181.252104821993,-1.55260014668323,19.37291,18.37099,18.21387,18.19953,18.21347,STAR,0.000126254,331,52368,615
198.209229269258,-1.89957894163437,18.26742,17.39275,17.00057,16.67694,16.53415,GALAXY,0.08381247,340,51990,500
181.313735216106,-1.56865660193784,18.46335,17.46042,17.1501,16.99885,16.99362,STAR,0.0001920791,331,52368,614
198.458315212544,-1.95451050576905,19.15166,18.65423,17.98542,17.50728,17.33112,QSO,0.1817561,340,51990,513
181.801626583233,-1.55326663701826,19.0703,17.58784,16.89127,16.46681,16.14132,GALAXY,0.0748632,332,52367,329
198.625885950577,-1.95962133591594,16.74801,15.71486,15.50011,15.42711,15.43281,STAR,6.248008e-05,340,51990,505
198.930271608796,-1.95990078790083,19.20163,17.97215,18.10859,18.26069,18.27991,STAR,0.0002637869,341,51690,344
199.024730272695,-1.89754553526231,18.68995,17.4823,16.41127,16.66805,16.49148,STAR,-9.177552e-06,340,51990,545
182.533634377031,-1.56958926213128,19.54793,17.89387,17.02418,16.61021,16.28824,GALAXY,0.08220349,332,52367,450
182.648039443572,-1.48345061138493,19.48224,18.18957,17.54981,17.18231,16.88498,GALAXY,0.1043775,332,52367,445
182.917630500995,-1.47467770570368,19.12303,17.86197,17.25132,16.93507,16.7191,GALAXY,0.1035981,332,52367,536
173.149961145514,-1.54420261362652,19.4645,17.9907,17.2306,16.75517,16.43048,GALAXY,0.09831185,327,52294,371
173.149437464546,-1.48015470856702,19.11413,18.84591,19.00795,18.7938,18.56417,QSO,0.4417119,327,52294,380
173.165438859768,-1.52845832777657,19.4603,18.10255,17.41504,17.0259,16.79302,GALAXY,0.09894927,327,52294,379
183.214760131975,-1.46317282888838,19.36859,18.29613,17.86389,17.71668,17.67462,STAR,0.0004228941,3306,54922,123
177.16909112135,-1.45819891918686,17.40519,16.26758,15.82431,15.67296,15.59058,STAR,-0.0002435052,329,52056,572
177.215357875097,-1.43686442945559,17.36671,17.38061,17.43997,17.60815,17.81599,STAR,0.0002082638,329,52056,578
183.356500349565,-1.4488524241423,18.87577,17.6922,17.11933,16.7408,16.63383,GALAXY,0.1277814,332,52367,563
183.388344770827,-1.53910175840681,19.44215,19.1109,18.43958,17.96444,17.73941,QSO,0.1976653,332,52367,572
183.360829724063,-1.5984829489653,19.0378,18.08124,17.7476,17.63688,17.5968,STAR,6.269367e-05,332,52367,575
177.285956007229,-1.53324522273754,17.15532,16.13017,15.76155,15.63292,15.58141,STAR,0.0006609968,330,52370,321
177.302786341153,-1.52333700307422,17.17432,16.2472,15.93214,15.81811,15.77167,STAR,0.0004734423,330,52370,335
183.93437442975,-1.5777201793303,19.59271,17.80284,16.80897,16.37508,16.05466,GALAXY,0.1246742,332,52367,609
241.135767560523,1.23303085254869,19.18642,17.70336,17.08725,16.84732,16.68718,STAR,-0.0006326776,344,51693,443
241.17355933578,1.24126596850252,18.30351,16.81797,16.23757,15.98986,15.89257,STAR,-0.0002017705,344,51693,526
241.140611872413,1.25229828026495,19.37411,17.97532,17.37403,17.14018,17.00423,STAR,6.408995e-05,344,51693,445
241.978380799859,1.20346221122669,19.43652,17.58174,16.8048,16.40122,16.24521,STAR,-9.861205e-05,345,51690,328
242.030044035339,1.18209936226007,19.32298,18.4124,17.37201,17.15656,17.02706,STAR,0.0001549518,345,51690,374
242.288084554561,1.15594314209433,18.10093,16.81637,16.29006,16.10787,16.00387,STAR,0.0001538583,345,51690,410
160.433702216398,2.55342635661807,18.47878,17.33907,16.91815,16.76381,16.7042,STAR,1.119888e-05,506,52022,436
160.260136063149,2.54521321588512,19.51223,19.46029,19.39773,19.19258,19.13549,QSO,1.958244,506,52022,387
160.160617528999,2.48965763834277,18.39921,17.19926,16.96808,16.87585,16.80808,STAR,0.0001021815,505,52317,629
236.651495732041,1.46066873647643,19.22048,17.85096,17.72435,17.71318,17.68859,STAR,4.998004e-05,2955,54562,639
236.439854811322,1.5414729411494,16.8929,16.68572,16.58841,16.53754,16.52505,STAR,2.930472e-05,2955,54562,587
180.60888802759,2.91214948961949,19.54325,18.47698,18.09461,17.97946,17.96125,STAR,0.0008051991,516,52017,554
180.798798966949,2.72753171528943,19.51445,18.15785,17.35641,16.94455,16.66123,GALAXY,0.1413615,517,52024,357
180.850895074206,2.7417374519556,18.7809,18.77676,18.57563,18.54482,18.63639,QSO,1.355871,517,52024,345
180.753949161446,2.83638964411732,18.11629,16.49517,15.73264,15.35636,15.03089,GALAXY,0.01921438,516,52017,557
180.84665069965,2.83452302371902,19.06021,17.95911,17.4622,17.23628,16.9875,GALAXY,0.01895629,517,52024,341
160.732980784107,2.63872224624845,19.15709,17.32406,16.37759,15.95094,15.60685,GALAXY,0.1046707,4734,55646,990
160.766596157661,2.61268623470168,18.18045,16.98101,16.52761,16.21819,16.1144,GALAXY,0.07811405,506,52022,520
160.599928924574,2.60593503842041,18.85702,17.18484,16.29969,15.84496,15.48896,GALAXY,0.07736595,506,52022,487
160.573653075232,2.51827410193516,18.76276,17.30238,16.57593,16.14148,15.84039,GALAXY,0.07724924,506,52022,494
160.53928271709,2.60411087876143,18.14275,16.08613,15.10604,14.64937,14.298,GALAXY,0.07827378,506,52022,467
160.9989824774,2.6924609715184,18.66634,17.3631,16.78414,16.56056,16.46046,STAR,4.053667e-05,506,52022,545
161.002237178804,2.65668288521426,19.07316,19.00666,18.85352,18.76595,18.75288,QSO,1.431559,506,52022,501
160.498010492893,2.63028301480761,18.09031,15.99045,14.99796,14.5607,14.22949,GALAXY,0.07796165,506,52022,478
160.464969276598,2.60800939031037,19.34619,17.38184,16.40816,15.94364,15.61495,GALAXY,0.0759799,506,52022,469
160.460183885252,2.53775833411657,19.54861,17.69173,16.81484,16.38037,16.04464,GALAXY,0.07738185,506,52022,465
160.134427737964,2.49094649247957,19.38451,17.60472,16.79214,16.33197,15.97954,GALAXY,0.08083711,506,52022,381
160.136754681386,2.48933584724709,18.14968,16.97577,16.39644,15.92912,15.77511,GALAXY,0.08154158,505,52317,624
179.774177457611,2.80072767530042,19.04435,18.76299,18.21147,17.77975,17.58352,QSO,0.1687318,516,52017,423
179.802555843838,2.77705867220419,19.54075,18.03796,17.20489,16.68482,16.3918,GALAXY,0.1364799,516,52017,421
159.951331871394,2.52276402111791,19.08971,18.75919,18.49179,18.34288,17.75095,QSO,0.3542009,505,52317,588
159.948959674568,2.67574701271453,19.28633,17.45659,16.08708,15.60667,15.23686,GALAXY,0.1263198,505,52317,583
158.753811523765,2.50241723111921,17.85167,18.23792,18.7197,18.85242,18.76379,STAR,0.0002877022,4734,55646,608
158.409003663617,2.54390049260084,18.9767,18.66838,18.58257,18.47485,18.17831,QSO,2.173831,505,52317,397
237.006371131538,1.37915590735001,19.54025,19.08393,18.93947,18.83479,18.70839,QSO,0.6992787,4055,55359,58
180.237604059836,2.7336369902062,19.53349,18.34715,17.8182,17.46144,17.35942,GALAXY,0.07857225,516,52017,507
235.662981112257,1.56367914078553,19.33515,19.12545,18.82962,18.89776,18.8495,QSO,1.013581,2955,54562,517
235.713538114861,1.49536075262666,18.70052,16.97305,16.32679,16.11905,16.01659,STAR,-7.403727e-05,2955,54562,151
235.420559609015,1.533412681942,17.80676,16.83989,16.41158,16.22113,16.13312,STAR,-6.755996e-05,2955,54562,179
235.140845655893,1.45790906812207,19.57222,18.60416,18.24525,18.07655,17.99731,STAR,0.000395964,4054,55358,100
235.133070891922,1.55931366876616,19.33489,19.09906,19.37478,19.59369,20.0695,STAR,-5.519567e-05,4055,55359,484
235.017160924916,1.54663330375031,17.02701,16.06953,15.73009,15.59113,15.55094,STAR,-7.901709e-06,4055,55359,486
234.996179222251,1.54588699733477,18.68202,18.76742,19.10282,19.36558,19.59362,STAR,-2.837252e-05,4055,55359,492
234.704588359525,1.49429293620859,18.30119,18.15087,17.89323,17.9262,17.99087,QSO,1.067248,2955,54562,227
233.87671157592,1.56759287185475,19.44519,19.06857,19.10611,19.18656,19.22163,STAR,-8.302651e-05,2954,54561,633
160.745221249285,2.63358047429428,19.45683,17.46078,16.38774,15.88413,15.43405,GALAXY,0.1051586,506,52022,507
160.60720013136,2.659673046766,19.31597,18.13979,17.58474,17.2707,17.13968,GALAXY,0.07552405,506,52022,481
160.541163519156,2.51329030538318,18.59582,17.47928,17.04751,16.86607,16.78084,STAR,0.0006816436,506,52022,470
160.445807875352,2.61339182739092,19.15323,17.53042,16.72214,16.318,16.0179,GALAXY,0.07533523,506,52022,464
160.359124099673,2.57043549735535,19.1749,17.65343,16.88833,16.50945,16.24492,GALAXY,0.07770175,506,52022,435
195.106487758323,-2.5441570555813,18.74876,17.46834,16.75277,16.35606,16.08167,GALAXY,0.1159119,339,51692,358
195.191898262007,-2.46880200749767,19.52403,17.41244,16.35241,15.83782,15.43153,GALAXY,0.08244476,338,51694,175
186.801788916993,-2.63432092612815,18.57981,18.40578,18.42288,18.2923,18.36059,QSO,1.59386,334,51993,195
186.675925300929,-2.51850872078048,19.0034,17.80055,17.22865,16.87813,16.6895,GALAXY,0.1109315,334,51993,434
186.568112991535,-2.68782407703711,19.30161,17.50879,16.52738,16.07652,15.71994,GALAXY,0.0,334,51993,224
186.456646562137,-2.59227097632723,19.29871,17.86461,17.0926,16.72343,16.42933,GALAXY,0.1126557,334,51993,394
186.285645909469,-2.64137230847115,18.09689,17.06633,16.71198,16.5718,16.53164,STAR,0.0004194574,334,51993,278
186.067650560085,-2.66657659856235,17.91459,16.62415,16.65252,16.72596,16.73079,STAR,0.0006760289,334,51993,277
185.891845102347,-2.51533916555671,19.4735,18.25033,17.71236,17.33174,17.09636,GALAXY,0.06730652,334,51993,359
185.865650017915,-2.57284303763814,19.09635,17.81876,17.26273,16.92273,16.76389,GALAXY,0.0931114,334,51993,318
185.420816836567,-2.57712339332225,18.74648,17.57422,17.03475,16.68106,16.46931,GALAXY,0.08850802,333,52313,548
185.319120201621,-2.67156061440372,18.88384,17.1923,16.36189,15.95153,15.62071,GALAXY,0.08123194,333,52313,115
185.307727368001,-2.50960090774429,18.97668,17.93791,17.52892,17.24063,17.157,GALAXY,0.0677105,333,52313,558
185.078360676505,-2.65969923833773,19.36538,18.2709,17.68644,17.36341,17.19929,GALAXY,0.1522875,333,52313,151
185.144405606434,-2.65501392593532,19.56665,18.11278,17.34318,16.95816,16.67842,GALAXY,0.1148188,333,52313,158
184.371066723966,-2.58336023810126,19.43965,18.11653,17.30357,16.90954,16.59245,GALAXY,0.1252521,333,52313,461
193.722630052112,-2.62302180308848,19.19009,17.21577,16.17689,15.7679,15.41941,GALAXY,0.1202739,338,51694,317
193.721937259545,-2.57758360078759,19.49846,17.63384,16.97183,16.54766,16.26507,GALAXY,0.05556365,337,51997,111
193.492545310223,-2.65234090819243,18.91939,17.70184,17.20099,17.05593,16.98632,STAR,-2.763946e-05,337,51997,157
193.246153748125,-2.47894024689158,17.45521,16.18246,15.52976,15.12974,14.87873,GALAXY,0.08240819,337,51997,169
192.862260914896,-2.51503704266434,19.08846,19.00101,18.94828,18.84618,18.74805,QSO,2.017111,337,51997,191
192.841901004814,-2.62702669343887,18.12721,17.56861,17.54523,17.57921,17.61489,STAR,0.0008195034,337,51997,195
189.854147137917,-2.6365991438063,16.58941,15.12915,14.56525,14.38807,14.31969,STAR,0.0001042941,2897,54585,319
189.841328650178,-2.55917498488593,16.71138,15.11521,14.56322,14.40543,14.35641,STAR,5.059851e-05,2897,54585,355
189.748854118262,-2.67926350995643,19.01738,17.52873,16.9625,16.7815,16.69371,STAR,0.0002444981,2897,54585,315
189.709910886807,-2.50268822661383,17.62853,16.5359,16.66263,16.77082,16.87851,STAR,-7.33791e-05,2897,54585,359
189.627691408752,-2.57420747537497,18.10184,16.37457,15.73762,15.53725,15.43798,STAR,-6.836398e-05,2897,54585,341
189.575520649134,-2.52242869928985,18.98538,17.23458,16.53689,16.26369,16.12831,STAR,-2.596713e-05,2922,54612,334
189.506209296055,-2.66638099630594,18.3487,16.56643,15.71013,15.33806,15.03524,GALAXY,0.08317761,335,52000,161
155.011906269061,-1.87187837711192,19.06995,17.96598,17.16805,16.84227,16.67064,QSO,1.132725,3770,55234,534
155.065246855197,-1.95426023329239,19.32712,18.37716,18.08168,17.94457,17.9092,STAR,0.0007125127,3770,55234,536
189.318881231897,-2.53264356792661,19.1868,17.98378,17.33415,16.96908,16.73307,GALAXY,0.1071728,335,52000,191
189.279818818532,-2.57361239348439,19.10903,17.77165,17.07823,16.67572,16.38663,GALAXY,0.08415045,335,52000,200
155.535423525177,-1.93123726363819,17.88168,16.98463,16.68277,16.58479,16.56272,STAR,1.636019e-05,3784,55269,36
156.254294201886,-1.98111068268823,19.50245,18.58676,18.26636,18.15261,18.11818,STAR,-1.089372e-05,3770,55234,818
187.817967837085,-2.57937890541084,19.36492,18.43517,18.10332,18.01003,18.0087,STAR,0.0001342886,3792,55212,98
187.615793237168,-2.64523594100982,19.04226,18.07114,17.58245,17.2209,16.99139,GALAXY,0.1430016,334,51993,113
187.466050872954,-2.64322421078265,19.26349,18.07947,17.62976,17.3184,17.23859,GALAXY,0.06356953,334,51993,157
157.517112499572,-1.90757598902582,17.31037,16.36156,16.05099,15.94047,15.90483,STAR,0.0003860935,3770,55234,998
158.02471653285,-1.90541722497811,18.27308,17.32379,17.05098,16.94396,16.93714,STAR,0.0009026377,3785,55273,778
186.593117412904,-2.67334844563272,19.00572,18.09411,17.78753,17.65322,17.5845,STAR,0.0007555455,3792,55212,370
185.726637413207,-2.66912739663856,17.00254,15.64159,15.14935,14.80268,14.60971,GALAXY,0.06233786,333,52313,31
185.714365549569,-2.650251503642,19.57708,18.23112,17.62759,17.29286,17.0376,GALAXY,0.06226778,333,52313,39
185.691775112313,-2.68175082616772,19.39022,17.64841,16.74096,16.27087,15.79643,GALAXY,0.06281015,334,51993,315
185.536373231022,-2.68070047184457,19.53696,18.66391,18.41718,18.33483,18.30881,STAR,0.0006619705,3777,55210,48
185.384805322643,-2.61158319834871,19.27795,17.67771,16.89047,16.50805,16.23565,GALAXY,0.07154611,333,52313,74
185.243850176032,-2.62223271863989,18.69302,17.48492,16.85855,16.42852,16.2079,GALAXY,0.09300097,333,52313,112
185.227664335223,-2.69747433801817,17.78433,16.63628,16.22339,16.06079,16.01843,STAR,-0.0001318306,333,52313,143
184.667542309069,-2.65248588325759,17.44285,16.18158,16.37482,16.53842,16.63473,STAR,0.0008833591,333,52313,174
204.327776784505,-0.31010337271044,19.54349,18.67368,18.37785,18.28973,18.29037,STAR,5.036908e-05,4046,55605,159
204.319215301742,-0.303663343969076,16.71275,15.68954,15.51563,15.49645,15.52807,STAR,-5.695545e-05,299,51671,316
211.288879652166,-0.294340609315109,18.93137,17.93331,17.5933,17.39079,17.28925,GALAXY,0.03248152,302,51688,265
211.229867396693,-0.368184559465035,18.56489,17.28337,16.65403,16.27755,15.98773,GALAXY,0.06999499,302,51688,273
211.173252620671,-0.295535743429954,19.4553,18.27777,17.81222,17.46869,17.25567,GALAXY,0.07909509,302,51688,261
211.170406063082,-0.413069825359281,18.14614,17.09301,16.68175,16.44398,16.20429,GALAXY,0.02490769,302,51688,272
211.256484912983,-0.254277122208674,18.80461,18.20425,18.02746,17.87077,17.79389,GALAXY,0.03239046,302,51688,271
211.262115378781,-0.251408613872248,17.60775,16.14782,15.41296,15.01297,14.64746,GALAXY,0.0328287,4034,55635,494
211.235227395184,-0.241402861763322,19.23177,18.30833,18.01453,17.92806,17.8708,STAR,-0.0007110446,4037,55631,72
211.594855610258,-0.22366150013512,18.14285,16.60561,15.75299,15.31842,14.97883,GALAXY,0.1052832,302,51688,222
211.505930339981,-0.310551106789088,16.39691,15.0645,14.46049,14.1484,13.96112,GALAXY,0.02454863,302,51688,240
211.666335352132,-0.357284553588663,19.30768,17.50772,16.5638,16.12247,15.74522,GALAXY,0.1130107,302,51688,225
211.635530228396,-0.24621901535488,19.12161,17.2298,16.21559,15.79271,15.4229,GALAXY,0.1113649,302,51688,234
211.733151784866,-0.374339719955994,18.89224,17.72111,17.0411,16.69531,16.48406,GALAXY,0.1052569,302,51688,188
211.895460565572,-0.38877566876895,18.99113,17.80291,17.33478,17.20868,17.12686,STAR,-0.0004016345,302,51688,191
211.797220365977,-0.377454281346992,19.05525,17.07544,16.13153,15.69524,15.34372,GALAXY,0.07972385,302,51688,190
209.957337767165,-0.218956762503348,19.11299,18.28503,17.94135,17.80075,17.76431,STAR,-0.0002376141,4037,55631,360
209.597975025303,-0.230839693755336,17.18615,16.31389,16.00871,15.89472,15.85077,STAR,8.494389e-05,4037,55631,432
213.651474513424,-0.406569300244801,19.40833,18.1147,17.17854,16.72912,16.39918,GALAXY,0.1859926,303,51615,195
211.961767360926,-0.279613702600378,19.42911,19.05789,19.01153,18.94273,18.81345,QSO,2.211993,4034,55635,396
211.97226000032,-0.324370147822953,17.68507,15.8723,15.03879,14.64731,14.33595,GALAXY,0.05311634,302,51688,198
209.115392219446,-0.373131174135876,18.63802,17.31392,16.61053,16.23437,15.9575,GALAXY,0.06961987,301,51942,240
209.082283176113,-0.284848764307917,18.83337,17.52152,16.85736,16.48317,16.19493,GALAXY,0.06917019,301,51942,239
209.152972574813,-0.284732495165852,16.55362,15.33691,14.86893,14.68466,14.6142,STAR,-0.0001281269,301,51942,235
209.11448710606,-0.28775879441862,17.72583,15.91605,14.94536,14.43348,13.95695,GALAXY,0.02982142,4037,55631,490
209.10377696755,-0.247727649677008,15.4537,14.29319,13.86782,13.63288,13.12738,GALAXY,0.02975641,4037,55631,492
214.349482602608,-0.372449901380999,17.88941,16.83972,17.0455,17.20097,17.27602,STAR,-0.0001317827,304,51609,219
214.714140902395,-0.280190956271053,18.78383,17.5215,16.98007,16.62821,16.49047,GALAXY,0.05139021,303,51615,37
212.032482064393,-0.381704817273644,19.47569,19.01814,18.95258,19.06635,18.83752,QSO,0.7692741,302,51688,172
214.981034942892,-0.350667969283844,18.57634,17.55391,17.3186,17.20335,17.36417,STAR,5.210758e-05,304,51609,150
215.031485978977,-0.276271396889009,19.22316,17.35207,16.54591,16.13067,15.81339,GALAXY,0.05125009,304,51609,160
215.081734943392,-0.294712314028926,19.18741,17.91079,17.44675,17.16378,16.91738,GALAXY,0.0513588,304,51609,154
215.123491809425,-0.234135397815761,19.49009,18.27978,17.75013,17.44622,17.28491,GALAXY,0.1023508,304,51609,145
215.137237635166,-0.248436875258865,19.44927,18.13828,17.69925,17.42694,17.3126,GALAXY,0.06351992,304,51609,152
208.772299441899,-0.334204035194067,19.41232,19.41719,19.11925,18.71328,18.54144,QSO,1.983188,301,51942,279
208.688664059202,-0.241000420475248,18.22729,17.22416,17.13867,17.23849,17.19535,STAR,-0.0001426046,300,51943,30
212.163942047951,-0.366165688488938,19.49749,18.01691,17.45764,17.10353,16.94522,GALAXY,0.07665356,302,51688,146
208.438116796701,-0.320588227409529,19.55648,18.63135,18.32463,18.21928,18.18018,STAR,-0.000112509,4040,55605,116
208.359487884622,-0.400269170723287,18.53089,18.09031,17.99506,18.02544,17.85729,QSO,2.423273,4040,55605,102
208.171212128679,-0.38827749163958,19.50972,18.36381,17.8925,17.5799,17.44651,GALAXY,0.1074706,300,51943,24
208.260782381129,-0.238441511254594,18.03477,17.08654,16.76294,16.56732,16.42024,GALAXY,0.03234868,300,51943,25
208.211680703365,-0.328878474903114,19.37156,19.27102,19.04718,19.01758,19.04919,QSO,1.353717,301,51942,305
208.022745419364,-0.377658089147883,19.14816,18.88888,18.64158,18.47844,18.4424,QSO,1.430848,300,51943,65
207.990067187967,-0.364643781127583,19.34683,18.27378,17.75291,17.3727,17.22127,GALAXY,0.1258695,300,51943,67
207.676793386784,-0.334604587446678,19.45241,18.3151,18.36806,18.45432,18.55334,STAR,-0.0001367042,300,51943,102
207.665569449312,-0.35115075136505,19.55932,17.85579,16.86779,16.40443,16.05884,GALAXY,0.1472403,300,51943,104
207.561913931977,-0.401958853818134,19.15409,18.34145,17.437,16.96372,16.64597,GALAXY,0.1862603,300,51943,143
207.484030074348,-0.272738415583321,18.37225,17.44557,17.23595,17.15571,17.15108,STAR,0.0001066533,300,51943,148
207.4280014933,-0.248679050518274,19.24538,18.71721,18.32339,18.24627,18.08278,QSO,0.9109799,300,51943,152
8.13049481895072,-10.6894178343697,18.62459,17.69408,17.41985,17.26854,17.16167,GALAXY,0.01052816,654,52146,139
8.23641950285871,-10.8122929065902,18.08313,16.69023,16.04422,15.77115,15.63386,STAR,-0.0002588216,3105,54825,87
8.57816961793459,-10.7612955394704,18.54313,17.26137,16.75226,16.54153,16.44762,STAR,-0.0001109078,3105,54825,41
8.53289649481947,-10.6627475661441,17.45811,16.14247,15.51568,15.15075,14.87735,GALAXY,0.05463946,654,52146,149
8.66701974125421,-10.7665433417515,15.11635,13.24292,12.47299,12.06907,11.82278,GALAXY,0.02064685,654,52146,58
8.74925617936081,-10.6329675908041,19.5355,17.83148,16.90674,16.50814,16.15279,GALAXY,0.09618109,654,52146,105
8.84069524381978,-10.662089702348,19.14574,17.86597,17.34951,17.12809,17.00821,STAR,7.284305e-05,3105,54825,45
9.0090818155718,-10.7267465932327,16.68987,15.75102,15.52007,15.42864,15.44475,STAR,-0.000522888,655,52162,295
8.95130605572326,-10.7900365571403,18.04346,17.00091,16.68203,16.45303,16.31497,GALAXY,0.03725949,655,52162,286
8.95118788772301,-10.7944953094544,18.85502,17.91417,17.65805,17.43679,17.38703,GALAXY,0.03769291,654,52146,4
8.97716063142155,-10.6790185044281,19.09683,18.00706,17.43919,17.16596,16.94521,GALAXY,0.02096969,654,52146,15
8.99526660041069,-10.7778487552849,19.49616,17.65372,16.875,16.52542,16.34385,STAR,5.148841e-05,3105,54825,13
9.04693021875126,-10.6270764685493,19.0292,18.60977,18.4434,18.16853,18.06898,QSO,1.684554,3105,54825,16
9.11088101810422,-10.780939589642,18.65126,17.30784,17.42944,17.51188,17.6284,STAR,-0.0004744112,3105,54825,9
9.19844788003594,-10.7412205505146,17.91322,16.22856,15.39858,14.96884,14.67642,GALAXY,0.05604291,654,52146,19
9.22765234671208,-10.7446669674818,18.75866,17.32444,16.66803,16.30247,16.06903,GALAXY,0.05660396,655,52162,299
9.2515806287947,-10.6953806858975,17.59557,15.68818,14.82741,14.43074,14.12591,GALAXY,0.05715412,655,52162,290
9.28274415416909,-10.7010143610247,18.95004,17.51506,16.72973,16.30195,15.96596,GALAXY,0.129752,655,52162,251
9.3089827674569,-10.6282847111974,18.93719,17.59546,16.91238,16.53262,16.2463,GALAXY,0.05756738,655,52162,257
9.36771468088619,-10.759223642004,19.07701,17.5515,16.99632,16.68112,16.37361,GALAXY,0.05479541,655,52162,245
9.39140718079062,-10.7552858955078,19.56076,19.06313,19.08409,19.01383,18.86268,QSO,0.7289446,655,52162,249
9.27044144945684,-10.6105326539318,19.14593,17.92002,17.45502,17.16559,16.95041,GALAXY,0.07733764,655,52162,284
9.50565535379179,-10.7355318688868,17.20374,15.6688,15.05724,14.78692,14.6555,STAR,-0.0005131955,3105,54825,26
9.50366687373038,-10.7126243231075,19.56977,18.06724,17.27154,16.79482,16.49457,GALAXY,0.128207,655,52162,243
9.78012283004466,-10.6422466814355,19.58515,17.84646,17.17585,16.81277,16.52341,GALAXY,0.1244618,655,52162,201
9.93075281537425,-10.6396214078937,19.53305,18.23016,17.67964,17.33824,17.03975,GALAXY,0.05627758,655,52162,213
10.1631763378461,-10.7740827742902,18.65144,17.1967,16.61577,16.23332,15.95947,GALAXY,0.05047514,655,52162,128
10.7370973042379,-10.6665207333223,19.4422,18.09336,17.52835,17.16446,17.02321,GALAXY,0.1345429,656,52148,286
13.2698622880689,-10.5556064901866,18.43249,16.59632,15.67797,15.24668,14.92336,GALAXY,0.09269955,657,52177,236
13.3018734266768,-10.602519758088,18.80749,17.54637,16.87437,16.4829,16.23982,GALAXY,0.09257601,657,52177,211
13.4450831615799,-10.7161104469088,18.3892,16.88966,16.47742,16.24422,16.15581,GALAXY,0.03128398,657,52177,217
13.5468699695186,-10.5603808908837,19.4598,17.57124,16.66788,16.23553,15.90807,GALAXY,0.1205497,657,52177,213
13.5516115201762,-10.6053156185102,19.31878,17.25219,16.2123,15.78615,15.41036,GALAXY,0.1197652,657,52177,132
13.7217036888981,-10.6632857538252,19.16952,17.25193,16.38202,15.97961,15.67782,GALAXY,0.05437239,657,52177,82
13.7305306544371,-10.536896627624,19.09246,17.62717,16.88113,16.52056,16.27035,GALAXY,0.05525763,657,52177,146
13.8324201520984,-10.540954542626,17.50877,16.00085,15.25243,14.84392,14.55888,GALAXY,0.0543059,657,52177,145
13.850806773214,-10.6913523123903,19.53842,17.50322,16.48005,16.0181,15.63398,GALAXY,0.1023766,657,52177,81
13.8709024173395,-10.635025484734,17.48183,16.23557,15.67187,15.33089,15.11458,GALAXY,0.04493508,657,52177,98
13.9829972687451,-10.6535157246202,17.40294,16.1008,15.40559,15.04893,14.69728,GALAXY,0.02281621,657,52177,58
14.076462757815,-10.673850517044,16.91713,15.17052,14.45045,14.10424,13.84674,GALAXY,0.02259914,657,52177,59
14.0216436787873,-10.520359059693,18.559,17.65463,17.41284,17.22059,17.11582,GALAXY,0.05321223,657,52177,61
14.0431622883082,-10.6135415047793,19.0965,17.63472,16.97142,16.64529,16.41311,GALAXY,0.1036612,657,52177,51
14.1459836568378,-10.6801195248057,19.42391,17.81255,17.06804,16.69845,16.44079,GALAXY,0.1010983,657,52177,16
14.313903269408,-10.5087259839024,19.02647,17.35989,16.58524,16.22335,15.92634,GALAXY,0.05451323,657,52177,21
14.3427491905485,-10.5755391899037,19.08201,17.49635,16.75348,16.34048,16.02022,GALAXY,0.05617025,657,52177,15
13.084324736464,-10.5370631066896,18.88438,18.66453,18.65645,18.50318,18.53588,QSO,1.698429,657,52177,227
12.8579527915829,-10.6668043404291,17.20372,16.27527,16.01125,15.91355,15.91835,STAR,-0.000130033,656,52148,12
12.6629347377575,-10.6971786522269,19.51054,18.24884,17.55982,17.17207,16.95634,GALAXY,0.1784271,656,52148,20
12.3234186049757,-10.7505733187047,18.56763,17.11239,16.59949,16.2708,16.08231,GALAXY,0.0673556,656,52148,51
